timestamp,number,status,available_bike_stands,available_bikes,visibility_distance,current_temperature,feels_like_temperature,is_rainy,wind_speed
2025-01-06 14:00:00,44,1,17,3,10000.0,9.99,7.17,1.0,22.21
2025-01-06 14:15:00,44,1,17,3,10000.0,9.74,6.945,1.0,21.2825
2025-01-06 14:30:00,44,1,17,3,10000.0,9.49,6.72,1.0,20.355
2025-01-06 14:45:00,44,1,18,2,10000.0,9.24,6.494999999999999,1.0,19.4275
2025-01-06 15:00:00,44,1,18,2,10000.0,8.99,6.27,1.0,18.5
2025-01-06 12:30:00,44,1,19,1,10000.0,11.99,11.165,0.5,21.295
2025-01-06 15:15:00,44,1,18,2,10000.0,8.99,6.1775,1.0,19.4275
2025-01-06 15:30:00,44,1,19,1,10000.0,8.99,6.085,1.0,20.355
2025-01-06 15:45:00,44,1,19,1,10000.0,8.99,5.9925,1.0,21.2825
2025-01-06 16:00:00,44,1,17,3,10000.0,8.99,5.9,1.0,22.21
2025-01-06 16:15:00,44,1,17,3,10000.0,8.74,5.86,1.0,19.8975
2025-01-06 16:30:00,44,1,18,2,10000.0,8.49,5.82,1.0,17.585
2025-01-06 16:45:00,44,1,18,2,10000.0,8.24,5.78,1.0,15.2725
2025-01-06 17:00:00,44,1,18,2,10000.0,7.99,5.74,1.0,12.96
2025-01-06 17:15:00,44,1,19,1,10000.0,7.99,5.6725,0.75,13.4275
2025-01-06 17:30:00,44,1,19,1,10000.0,7.99,5.605,0.5,13.895
2025-01-06 17:45:00,44,1,20,0,10000.0,7.99,5.5375,0.25,14.3625
2025-01-06 18:00:00,44,1,20,0,10000.0,7.99,5.47,0.0,14.83
2025-01-06 18:15:00,44,1,19,1,10000.0,7.99,5.3075,0.0,16.2175
2025-01-06 18:30:00,44,1,18,2,10000.0,7.99,5.145,0.0,17.605
2025-01-06 18:45:00,44,1,17,3,10000.0,7.99,4.9825,0.0,18.9925
2025-01-06 19:00:00,44,1,18,2,10000.0,7.99,4.82,0.0,20.38
2025-01-06 19:15:00,44,1,17,3,10000.0,7.99,4.925000000000001,0.0,19.4525
2025-01-06 19:30:00,44,1,17,3,10000.0,7.99,5.03,0.0,18.525
2025-01-06 19:45:00,44,1,17,3,10000.0,7.99,5.135,0.0,17.5975
2025-01-06 20:00:00,44,1,17,3,10000.0,7.99,5.24,0.0,16.67
2025-01-06 20:15:00,44,1,17,3,10000.0,7.74,4.7225,0.0,18.5225
2025-01-06 20:30:00,44,1,17,3,10000.0,7.49,4.205,0.0,20.375
2025-01-06 20:45:00,44,1,16,4,10000.0,7.24,3.6875,0.0,22.2275
2025-01-06 21:00:00,44,1,16,4,10000.0,6.99,3.17,0.0,24.08
2025-01-06 21:15:00,44,1,16,4,10000.0,6.99,3.3175,0.0,22.685
2025-01-06 21:30:00,44,1,16,4,10000.0,6.99,3.465,0.0,21.29
2025-01-06 21:45:00,44,1,16,4,10000.0,6.99,3.6125,0.0,19.895
2025-01-06 22:00:00,44,1,15,5,10000.0,6.99,3.76,0.0,18.5
2025-01-06 22:15:00,44,1,15,4,10000.0,6.99,3.95,0.0,17.115000000000002
2025-01-06 22:30:00,44,1,16,4,10000.0,6.99,4.14,0.0,15.73
2025-01-06 22:45:00,44,1,16,4,10000.0,6.99,4.33,0.0,14.345
2025-01-06 23:00:00,44,1,16,4,10000.0,6.99,4.52,0.0,12.96
2025-01-06 23:15:00,44,1,16,4,10000.0,6.74,4.0775,0.0,13.8875
2025-01-06 23:30:00,44,1,17,3,10000.0,6.49,3.635,0.0,14.815
2025-01-06 23:45:00,44,1,18,2,10000.0,6.24,3.1925,0.0,15.7425
2025-01-07 00:00:00,44,1,18,2,10000.0,5.99,2.75,0.0,16.67
2025-01-07 00:15:00,44,1,18,2,10000.0,5.74,2.585,0.0,15.7425
2025-01-07 00:30:00,44,1,19,1,10000.0,5.49,2.42,0.0,14.815
2025-01-07 00:45:00,44,1,19,1,10000.0,5.24,2.255,0.0,13.8875
2025-01-07 01:00:00,44,1,19,1,10000.0,4.99,2.09,0.0,12.96
2025-01-07 01:15:00,44,1,19,1,10000.0,4.99,2.09,0.0,12.96
2025-01-07 01:30:00,44,1,20,0,10000.0,4.99,2.09,0.0,12.96
2025-01-07 01:45:00,44,1,20,0,10000.0,4.99,2.09,0.0,12.96
2025-01-07 02:00:00,44,1,19,1,10000.0,4.99,2.09,0.0,12.96
2025-01-07 02:15:00,44,1,19,1,10000.0,5.24,2.32,0.0,13.4275
2025-01-07 02:30:00,44,1,19,1,10000.0,5.49,2.55,0.0,13.895
2025-01-07 02:45:00,44,1,19,1,10000.0,5.74,2.78,0.0,14.3625
2025-01-07 03:00:00,44,1,19,1,10000.0,5.99,3.01,0.0,14.83
2025-01-07 03:15:00,44,1,19,1,10000.0,5.99,3.085,0.0,14.3625
2025-01-07 03:30:00,44,1,19,1,10000.0,5.99,3.16,0.0,13.895
2025-01-07 03:45:00,44,1,19,1,10000.0,5.99,3.235,0.0,13.4275
2025-01-07 04:00:00,44,1,19,1,10000.0,5.99,3.31,0.0,12.96
2025-01-07 04:15:00,44,1,19,1,10000.0,6.24,3.4225,0.0,14.345
2025-01-07 04:30:00,44,1,19,1,10000.0,6.49,3.535,0.0,15.73
2025-01-07 04:45:00,44,1,19,1,10000.0,6.74,3.6475,0.0,17.115000000000002
2025-01-07 05:00:00,44,1,19,1,10000.0,6.99,3.76,0.0,18.5
2025-01-07 05:15:00,44,1,20,0,10000.0,6.99,3.7075,0.0,18.97
2025-01-07 05:30:00,44,1,20,0,10000.0,6.99,3.655,0.0,19.44
2025-01-07 05:45:00,44,1,20,0,10000.0,6.99,3.6025,0.0,19.91
2025-01-07 06:00:00,44,1,20,0,10000.0,6.99,3.55,0.0,20.38
2025-01-07 06:15:00,44,1,20,0,10000.0,7.24,3.917499999999999,0.0,19.91
2025-01-07 06:30:00,44,1,20,0,10000.0,7.49,4.285,0.0,19.44
2025-01-07 06:45:00,44,1,15,5,10000.0,7.74,4.6525,0.0,18.97
2025-01-07 07:00:00,44,1,17,3,10000.0,7.99,5.02,0.0,18.5
2025-01-07 07:15:00,44,1,17,3,10000.0,7.74,4.762499999999999,0.0,18.0425
2025-01-07 07:30:00,44,1,17,3,10000.0,7.49,4.505,0.0,17.585
2025-01-07 07:45:00,44,1,18,1,10000.0,7.24,4.2475000000000005,0.0,17.1275
2025-01-07 08:00:00,44,1,19,1,10000.0,6.99,3.99,0.0,16.67
2025-01-07 08:15:00,44,1,19,1,10000.0,7.24,4.4275,0.0,15.7425
2025-01-07 08:30:00,44,1,20,0,10000.0,7.49,4.865,0.0,14.815
2025-01-07 08:45:00,44,1,18,2,10000.0,7.74,5.3025,0.0,13.8875
2025-01-07 09:00:00,44,1,19,1,10000.0,7.99,5.74,0.0,12.96
2025-01-07 09:15:00,44,1,19,1,10000.0,8.49,6.140000000000001,0.0,14.815
2025-01-07 09:30:00,44,1,18,2,10000.0,8.99,6.54,0.0,16.67
2025-01-07 09:45:00,44,1,18,2,10000.0,9.49,6.9399999999999995,0.0,18.525
2025-01-07 10:00:00,44,1,18,2,10000.0,9.99,7.34,0.0,20.38
2025-01-07 10:15:00,44,1,19,1,10000.0,10.24,7.9725,0.0,20.8375
2025-01-07 10:30:00,44,1,19,1,10000.0,10.49,8.605,0.0,21.295
2025-01-07 10:45:00,44,1,19,1,10000.0,10.74,9.2375,0.0,21.7525
2025-01-07 11:00:00,44,1,19,1,10000.0,10.99,9.87,0.0,22.21
2025-01-07 11:15:00,44,1,17,3,10000.0,11.24,10.1175,0.0,21.7525
2025-01-07 11:30:00,44,1,15,5,10000.0,11.49,10.364999999999998,0.0,21.295
2025-01-07 11:45:00,44,1,16,4,10000.0,11.74,10.6125,0.0,20.8375
2025-01-07 12:00:00,44,1,16,4,10000.0,11.99,10.86,0.0,20.38
2025-01-07 12:15:00,44,1,16,4,10000.0,12.24,11.0575,0.0,20.8375
2025-01-07 12:30:00,44,1,18,2,10000.0,12.49,11.255,0.0,21.295
2025-01-07 13:00:00,44,1,20,0,10000.0,12.99,11.65,0.0,22.21
2025-01-07 13:15:00,44,1,19,1,10000.0,13.24,11.9325,0.0,20.825000000000003
2025-01-07 13:30:00,44,1,18,2,10000.0,13.49,12.215,0.0,19.44
2025-01-07 13:45:00,44,1,19,1,10000.0,13.74,12.4975,0.0,18.055
2025-01-07 14:00:00,44,1,19,1,10000.0,13.99,12.78,0.0,16.67
2025-01-07 14:15:00,44,1,18,2,10000.0,13.99,12.7525,0.0,16.21
2025-01-07 14:30:00,44,1,18,2,10000.0,13.99,12.725,0.0,15.75
2025-01-07 14:45:00,44,1,19,1,10000.0,13.99,12.6975,0.0,15.29
2025-01-07 15:00:00,44,1,20,0,10000.0,13.99,12.67,0.0,14.83
2025-01-07 15:15:00,44,1,20,0,10000.0,13.74,12.415,0.0,12.9775
2025-01-07 15:30:00,44,1,19,1,10000.0,13.49,12.16,0.0,11.125
2025-01-07 15:45:00,44,1,18,2,10000.0,13.24,11.905,0.0,9.2725
2025-01-07 16:00:00,44,1,18,2,10000.0,12.99,11.65,0.0,7.42
2025-01-07 16:15:00,44,1,16,4,10000.0,12.74,11.4275,0.25,7.8775
2025-01-07 16:30:00,44,1,15,5,10000.0,12.49,11.205,0.5,8.335
2025-01-07 16:45:00,44,1,15,5,10000.0,12.24,10.9825,0.75,8.7925
2025-01-07 17:00:00,44,1,13,6,10000.0,11.99,10.76,1.0,9.25
2025-01-07 17:15:00,44,1,12,7,10000.0,11.74,10.51,0.75,10.1775
2025-01-07 17:30:00,44,1,14,6,10000.0,11.49,10.26,0.5,11.105
2025-01-07 17:45:00,44,1,16,4,10000.0,11.24,10.01,0.25,12.0325
2025-01-07 18:00:00,44,1,16,4,10000.0,10.99,9.76,0.0,12.96
2025-01-07 18:15:00,44,1,18,2,10000.0,10.99,9.76,0.25,12.0325
2025-01-07 18:30:00,44,1,19,1,10000.0,10.99,9.76,0.5,11.105
2025-01-07 18:45:00,44,1,17,3,10000.0,10.99,9.76,0.75,10.1775
2025-01-07 19:00:00,44,1,17,3,10000.0,10.99,9.76,1.0,9.25
2025-01-07 19:15:00,44,1,20,0,10000.0,10.74,9.72,1.0,8.3225
2025-01-07 19:30:00,44,1,19,1,10000.0,10.49,9.68,1.0,7.395
2025-01-07 19:45:00,44,1,18,2,10000.0,10.24,9.64,1.0,6.4675
2025-01-07 20:00:00,44,1,17,3,10000.0,9.99,9.6,1.0,5.54
2025-01-07 20:15:00,44,1,16,4,10000.0,9.99,9.185,1.0,7.8625
2025-01-07 20:30:00,44,1,16,4,10000.0,9.99,8.77,1.0,10.185
2025-01-07 20:45:00,44,1,16,4,10000.0,9.99,8.355,1.0,12.5075
2025-01-07 21:00:00,44,1,17,3,10000.0,9.99,7.94,1.0,14.83
2025-01-07 21:15:00,44,1,17,3,10000.0,9.74,7.765000000000001,0.75,13.9025
2025-01-07 21:30:00,44,1,17,3,10000.0,9.49,7.59,0.5,12.975
2025-01-07 21:45:00,44,1,17,3,10000.0,9.24,7.415,0.25,12.0475
2025-01-07 22:00:00,44,1,18,2,10000.0,8.99,7.24,0.0,11.12
2025-01-07 22:15:00,44,1,19,1,10000.0,8.99,7.42,0.0,10.195
2025-01-07 22:30:00,44,1,19,1,10000.0,8.99,7.6,0.0,9.27
2025-01-07 22:45:00,44,1,19,1,10000.0,8.99,7.78,0.0,8.344999999999999
2025-01-07 23:00:00,44,1,19,1,10000.0,8.99,7.96,0.0,7.42
2025-01-07 23:15:00,44,1,19,1,10000.0,8.74,7.5675,0.0,7.8775
2025-01-07 23:30:00,44,1,20,0,10000.0,8.49,7.175,0.0,8.335
2025-01-07 23:45:00,44,1,20,0,10000.0,8.24,6.7825,0.0,8.7925
2025-01-08 00:00:00,44,1,20,0,10000.0,7.99,6.39,0.0,9.25
2025-01-08 00:15:00,44,1,20,0,10000.0,7.99,6.39,0.0,9.25
2025-01-08 00:30:00,44,1,20,0,10000.0,7.99,6.39,0.0,9.25
2025-01-08 00:45:00,44,1,20,0,10000.0,7.99,6.39,0.0,9.25
2025-01-08 01:00:00,44,1,20,0,10000.0,7.99,6.39,0.0,9.25
2025-01-08 01:30:00,44,1,20,0,10000.0,7.99,6.85,0.0,7.395
2025-01-08 01:45:00,44,1,20,0,10000.0,7.99,7.08,0.0,6.4675
2025-01-08 02:00:00,44,1,20,0,10000.0,7.99,7.31,0.0,5.54
2025-01-08 02:15:00,44,1,20,0,10000.0,7.74,6.7825,0.0,6.4675
2025-01-08 02:30:00,44,1,20,0,10000.0,7.49,6.255,0.0,7.395
2025-01-08 02:45:00,44,1,20,0,10000.0,7.24,5.7275,0.0,8.3225
2025-01-08 03:00:00,44,1,20,0,10000.0,6.99,5.2,0.0,9.25
2025-01-08 03:15:00,44,1,20,0,10000.0,6.99,5.2,0.0,9.25
2025-01-08 03:30:00,44,1,20,0,10000.0,6.99,5.2,0.0,9.25
2025-01-08 03:45:00,44,1,20,0,10000.0,6.99,5.2,0.0,9.25
2025-01-08 04:00:00,44,1,20,0,10000.0,6.99,5.2,0.0,9.25
2025-01-08 04:15:00,44,1,20,0,10000.0,6.99,5.2,0.0,9.25
2025-01-08 04:30:00,44,1,20,0,10000.0,6.99,5.2,0.0,9.25
2025-01-08 04:45:00,44,1,20,0,10000.0,6.99,5.2,0.0,9.25
2025-01-08 05:00:00,44,1,18,2,10000.0,6.99,5.2,0.0,9.25
2025-01-08 05:15:00,44,1,18,2,10000.0,6.99,5.2,0.0,9.25
2025-01-08 05:30:00,44,1,18,2,10000.0,6.99,5.2,0.0,9.25
2025-01-08 05:45:00,44,1,18,2,10000.0,6.99,5.2,0.0,9.25
2025-01-08 06:00:00,44,1,18,2,10000.0,6.99,5.2,0.0,9.25
2025-01-08 06:15:00,44,1,18,2,10000.0,6.74,5.157500000000001,0.0,8.3225
2025-01-08 06:30:00,44,1,18,2,10000.0,6.49,5.115,0.0,7.395
2025-01-08 06:45:00,44,1,19,1,10000.0,6.24,5.0725,0.0,6.4675
2025-01-08 07:00:00,44,1,20,0,10000.0,5.99,5.03,0.0,5.54
2025-01-08 07:30:00,44,1,19,1,10000.0,5.99,4.525,0.0,7.395
2025-01-08 07:45:00,44,1,19,1,10000.0,5.99,4.2725,0.0,8.3225
2025-01-08 08:00:00,44,1,19,1,10000.0,5.99,4.02,0.0,9.25
2025-01-08 08:15:00,44,1,19,1,10000.0,6.74,4.635,0.0,11.105
2025-01-08 08:30:00,44,1,20,0,10000.0,7.49,5.25,0.0,12.96
2025-01-08 08:45:00,44,1,19,1,10000.0,8.24,5.865,0.0,14.815
2025-01-08 09:00:00,44,1,16,4,10000.0,8.99,6.48,0.0,16.67
2025-01-08 09:15:00,44,1,19,1,10000.0,8.99,7.1075,0.0,13.43
2025-01-08 09:30:00,44,1,18,2,10000.0,8.99,7.735,0.0,10.19
2025-01-08 09:45:00,44,1,19,1,10000.0,8.99,8.3625,0.0,6.950000000000001
2025-01-08 10:00:00,44,1,20,0,10000.0,8.99,8.99,0.0,3.71
2025-01-08 10:15:00,44,1,20,0,10000.0,9.49,9.315,0.0,4.6375
2025-01-08 10:30:00,44,1,19,1,10000.0,9.99,9.64,0.0,5.5649999999999995
2025-01-08 10:45:00,44,1,19,1,10000.0,10.49,9.965,0.0,6.4925
2025-01-08 11:00:00,44,1,19,1,10000.0,10.99,10.29,0.0,7.42
2025-01-08 11:15:00,44,1,20,0,10000.0,11.49,10.8,0.0,9.7325
2025-01-08 11:30:00,44,1,19,1,10000.0,11.99,11.31,0.0,12.045000000000002
2025-01-08 11:45:00,44,1,19,1,10000.0,12.49,11.82,0.0,14.357500000000002
2025-01-08 12:00:00,44,1,18,2,10000.0,12.99,12.33,0.0,16.67
2025-01-08 12:15:00,44,1,17,3,10000.0,12.99,12.33,0.0,17.5975
2025-01-08 12:30:00,44,1,17,3,10000.0,12.99,12.33,0.0,18.525
2025-01-08 12:45:00,44,1,15,4,10000.0,12.99,12.33,0.0,19.4525
2025-01-08 13:00:00,44,1,14,6,10000.0,12.99,12.33,0.0,20.38
2025-01-08 13:15:00,44,1,14,6,10000.0,13.24,12.545,0.0,19.91
2025-01-08 13:30:00,44,1,15,5,10000.0,13.49,12.76,0.0,19.44
2025-01-08 13:45:00,44,1,15,5,10000.0,13.74,12.975,0.0,18.97
2025-01-08 14:00:00,44,1,16,4,10000.0,13.99,13.19,0.0,18.5
2025-01-08 14:15:00,44,1,15,5,10000.0,13.99,13.19,0.25,17.5825
2025-01-08 14:30:00,44,1,16,4,10000.0,13.99,13.19,0.5,16.665
2025-01-08 14:45:00,44,1,17,3,10000.0,13.99,13.19,0.75,15.7475
2025-01-08 15:00:00,44,1,18,2,10000.0,13.99,13.19,1.0,14.83
2025-01-08 15:15:00,44,1,17,3,10000.0,13.74,12.9425,1.0,12.5075
2025-01-08 15:30:00,44,1,17,3,10000.0,13.49,12.695,1.0,10.185
2025-01-08 15:45:00,44,1,17,3,10000.0,13.24,12.4475,1.0,7.862500000000001
2025-01-08 16:00:00,44,1,16,4,10000.0,12.99,12.2,1.0,5.54
2025-01-08 16:15:00,44,1,16,3,10000.0,12.74,11.9975,1.0,6.935
2025-01-08 16:30:00,44,1,18,1,10000.0,12.49,11.795,1.0,8.33
2025-01-08 16:45:00,44,1,19,0,10000.0,12.24,11.5925,1.0,9.725
2025-01-08 17:00:00,44,1,19,0,10000.0,11.99,11.39,1.0,11.12
2025-01-08 17:15:00,44,1,19,1,10000.0,11.74,11.115,1.0,10.6525
2025-01-08 17:30:00,44,1,20,0,10000.0,11.49,10.84,1.0,10.185
2025-01-08 17:45:00,44,1,17,3,10000.0,11.24,10.565,1.0,9.7175
2025-01-08 18:00:00,44,1,17,3,10000.0,10.99,10.29,1.0,9.25
2025-01-08 18:15:00,44,1,19,1,10000.0,10.99,10.29,0.75,11.5625
2025-01-08 18:30:00,44,1,19,1,10000.0,10.99,10.29,0.5,13.875
2025-01-08 18:45:00,44,1,19,1,10000.0,10.99,10.29,0.25,16.1875
2025-01-08 19:00:00,44,1,19,1,10000.0,10.99,10.29,0.0,18.5
2025-01-08 19:15:00,44,1,20,0,10000.0,10.74,9.7625,0.0,17.115000000000002
2025-01-08 19:30:00,44,1,20,0,10000.0,10.49,9.235,0.0,15.73
2025-01-08 19:45:00,44,1,20,0,10000.0,10.24,8.7075,0.0,14.345
2025-01-08 20:00:00,44,1,18,2,10000.0,9.99,8.18,0.0,12.96
2025-01-08 20:15:00,44,1,17,3,10000.0,9.74,8.03,0.0,12.0325
2025-01-08 20:30:00,44,1,17,3,10000.0,9.49,7.88,0.0,11.105
2025-01-08 20:45:00,44,1,20,0,10000.0,9.24,7.73,0.0,10.1775
2025-01-08 21:00:00,44,1,20,0,10000.0,8.99,7.58,0.0,9.25
2025-01-08 21:15:00,44,1,20,0,10000.0,8.74,7.2825,0.0,9.25
2025-01-08 21:30:00,44,1,20,0,10000.0,8.49,6.984999999999999,0.0,9.25
2025-01-08 21:45:00,44,1,20,0,10000.0,8.24,6.6875,0.0,9.25
2025-01-08 22:00:00,44,1,20,0,10000.0,7.99,6.39,0.0,9.25
2025-01-08 22:15:00,44,1,20,0,10000.0,7.99,6.3025,0.0,9.7175
2025-01-08 22:30:00,44,1,20,0,10000.0,7.99,6.215,0.0,10.185
2025-01-08 22:45:00,44,1,20,0,10000.0,7.99,6.1274999999999995,0.0,10.6525
2025-01-08 23:00:00,44,1,20,0,10000.0,7.99,6.04,0.0,11.12
2025-01-08 23:15:00,44,1,20,0,10000.0,8.24,6.205,0.0,12.0475
2025-01-08 23:30:00,44,1,20,0,10000.0,8.49,6.37,0.0,12.975
2025-01-08 23:45:00,44,1,20,0,10000.0,8.74,6.535,0.0,13.9025
2025-01-09 00:00:00,44,1,20,0,10000.0,8.99,6.7,0.0,14.83
2025-01-09 00:15:00,44,1,20,0,10000.0,8.74,6.535,0.25,13.9025
2025-01-09 00:30:00,44,1,20,0,10000.0,8.49,6.37,0.5,12.975
2025-01-09 00:45:00,44,1,20,0,10000.0,8.24,6.205,0.75,12.0475
2025-01-09 01:00:00,44,1,20,0,10000.0,7.99,6.04,1.0,11.12
2025-01-09 01:15:00,44,1,20,0,10000.0,7.99,6.04,0.75,11.12
2025-01-09 02:15:00,44,1,20,0,10000.0,7.74,5.9375,0.0,10.195
2025-01-09 02:30:00,44,1,20,0,10000.0,7.49,5.835,0.0,9.27
2025-01-09 02:45:00,44,1,20,0,10000.0,7.24,5.7325,0.0,8.344999999999999
2025-01-09 03:00:00,44,1,20,0,10000.0,6.99,5.63,0.0,7.42
2025-01-09 03:15:00,44,1,20,0,10000.0,6.99,5.765,0.0,6.95
2025-01-09 03:30:00,44,1,20,0,10000.0,6.99,5.9,0.0,6.48
2025-01-09 03:45:00,44,1,20,0,10000.0,6.99,6.035,0.0,6.01
2025-01-09 04:00:00,44,1,20,0,10000.0,6.99,6.17,0.0,5.54
2025-01-09 04:15:00,44,1,20,0,10000.0,6.74,5.6325,0.0,6.4675
2025-01-09 04:30:00,44,1,20,0,10000.0,6.49,5.095,0.0,7.395
2025-01-09 04:45:00,44,1,20,0,10000.0,6.24,4.557499999999999,0.0,8.3225
2025-01-09 05:00:00,44,1,20,0,10000.0,5.99,4.02,0.0,9.25
2025-01-09 05:15:00,44,1,18,2,10000.0,6.24,4.422499999999999,0.0,8.7925
2025-01-09 05:30:00,44,1,18,2,10000.0,6.49,4.824999999999999,0.0,8.335
2025-01-09 05:45:00,44,1,18,2,10000.0,6.74,5.2275,0.0,7.8775
2025-01-09 06:00:00,44,1,18,2,10000.0,6.99,5.63,0.0,7.42
2025-01-09 06:15:00,44,1,18,2,10000.0,6.49,5.047499999999999,0.0,7.42
2025-01-09 06:30:00,44,1,18,2,10000.0,5.99,4.465,0.0,7.42
2025-01-09 06:45:00,44,1,18,2,10000.0,5.49,3.8825,0.0,7.42
2025-01-09 07:00:00,44,1,20,0,10000.0,4.99,3.3,0.0,7.42
2025-01-09 07:15:00,44,1,19,1,10000.0,4.99,3.0825,0.0,8.344999999999999
2025-01-09 07:30:00,44,1,20,0,10000.0,4.99,2.865,0.0,9.27
2025-01-09 07:45:00,44,1,20,0,10000.0,4.99,2.6475,0.0,10.195
2025-01-09 08:00:00,44,1,20,0,10000.0,4.99,2.43,0.0,11.12
2025-01-09 08:15:00,44,1,20,0,10000.0,5.24,2.6500000000000004,0.25,11.58
2025-01-09 08:30:00,44,1,20,0,10000.0,5.49,2.87,0.5,12.04
2025-01-09 08:45:00,44,1,20,0,10000.0,5.74,3.09,0.75,12.5
2025-01-09 09:00:00,44,1,20,0,10000.0,5.99,3.31,1.0,12.96
2025-01-09 09:15:00,44,1,19,1,10000.0,6.74,4.4725,1.0,11.575
2025-01-09 09:30:00,44,1,19,1,10000.0,7.49,5.635,1.0,10.19
2025-01-09 09:45:00,44,1,20,0,10000.0,8.24,6.7975,1.0,8.805
2025-01-09 10:00:00,44,1,19,1,10000.0,8.99,7.96,1.0,7.42
2025-01-09 10:15:00,44,1,18,1,10000.0,10.24,9.235,0.75,12.5125
2025-01-09 10:30:00,44,1,18,2,10000.0,11.49,10.51,0.5,17.604999999999997
2025-01-09 10:45:00,44,1,18,2,10000.0,12.74,11.785,0.25,22.6975
2025-01-09 11:00:00,44,1,17,3,10000.0,13.99,13.06,0.0,27.79
2025-01-09 11:15:00,44,1,16,4,10000.0,13.99,13.0925,0.0,30.5625
2025-01-09 11:30:00,44,1,19,1,10000.0,13.99,13.125,0.0,33.335
2025-01-09 11:45:00,44,1,17,3,10000.0,13.99,13.1575,0.0,36.1075
2025-01-09 12:00:00,44,1,15,5,10000.0,13.99,13.19,0.0,38.88
2025-01-09 12:15:00,44,1,15,5,10000.0,13.99,13.2225,0.0,38.42
2025-01-09 12:30:00,44,1,15,5,10000.0,13.99,13.255,0.0,37.96
2025-01-09 12:45:00,44,1,15,5,10000.0,13.99,13.2875,0.0,37.5
2025-01-09 13:00:00,44,1,13,7,10000.0,13.99,13.32,0.0,37.04
2025-01-09 13:15:00,44,1,13,7,10000.0,13.74,13.1125,0.0,36.115
2025-01-09 14:15:00,44,1,14,6,10000.0,12.99,12.5275,0.25,32.4125
2025-01-09 14:30:00,44,1,13,7,10000.0,12.99,12.565,0.5,31.485
2025-01-09 15:00:00,44,1,14,6,10000.0,12.99,12.64,1.0,29.63
2025-01-09 15:15:00,44,1,14,6,10000.0,12.74,12.36,1.0,28.7025
2025-01-09 15:30:00,44,1,13,7,10000.0,12.49,12.08,1.0,27.775
2025-01-09 15:45:00,44,1,13,7,10000.0,12.24,11.8,1.0,26.8475
2025-01-09 16:00:00,44,1,14,6,10000.0,11.99,11.52,1.0,25.92
2025-01-09 16:15:00,44,1,12,8,10000.0,11.74,11.245,0.75,26.8475
2025-01-09 16:30:00,44,1,15,5,10000.0,11.49,10.97,0.5,27.775
2025-01-09 16:45:00,44,1,15,5,10000.0,11.24,10.695,0.25,28.7025
2025-01-09 17:00:00,44,1,17,3,10000.0,10.99,10.42,0.0,29.63
2025-01-09 17:15:00,44,1,19,1,10000.0,10.74,9.695,0.0,26.8475
2025-01-09 17:30:00,44,1,19,1,10000.0,10.49,8.969999999999999,0.0,24.065
2025-01-09 17:45:00,44,1,19,1,10000.0,10.24,8.245,0.0,21.2825
2025-01-09 18:00:00,44,1,20,0,10000.0,9.99,7.52,0.0,18.5
2025-01-09 18:15:00,44,1,20,0,10000.0,9.99,7.52,0.0,18.5
2025-01-09 18:30:00,44,1,20,0,10000.0,9.99,7.52,0.0,18.5
2025-01-09 18:45:00,44,1,19,1,10000.0,9.99,7.52,0.0,18.5
2025-01-09 19:00:00,44,1,19,1,10000.0,9.99,7.52,0.0,18.5
2025-01-09 19:15:00,44,1,19,1,10000.0,9.99,7.685,0.0,17.115000000000002
2025-01-09 19:30:00,44,1,19,1,10000.0,9.99,7.85,0.0,15.73
2025-01-09 19:45:00,44,1,19,1,10000.0,9.99,8.015,0.0,14.345
2025-01-09 20:00:00,44,1,18,2,10000.0,9.99,8.18,0.0,12.96
2025-01-09 20:15:00,44,1,18,2,10000.0,9.99,8.18,0.0,12.96
2025-01-09 20:30:00,44,1,19,1,10000.0,9.99,8.18,0.0,12.96
2025-01-09 20:45:00,44,1,19,1,10000.0,9.99,8.18,0.0,12.96
2025-01-09 21:00:00,44,1,19,1,10000.0,9.99,8.18,0.0,12.96
2025-01-09 21:15:00,44,1,19,1,10000.0,9.99,8.247499999999999,0.0,12.5
2025-01-09 21:30:00,44,1,19,1,10000.0,9.99,8.315,0.0,12.04
2025-01-09 21:45:00,44,1,19,1,10000.0,9.99,8.3825,0.0,11.58
2025-01-09 22:00:00,44,1,18,0,10000.0,9.99,8.45,0.0,11.12
2025-01-09 22:15:00,44,1,19,0,10000.0,9.74,8.2325,0.0,10.6525
2025-01-09 22:30:00,44,1,18,1,10000.0,9.49,8.015,0.0,10.185
2025-01-09 22:45:00,44,1,18,1,10000.0,9.24,7.797499999999999,0.0,9.7175
2025-01-09 23:00:00,44,1,19,1,10000.0,8.99,7.58,0.0,9.25
2025-01-09 23:15:00,44,1,20,0,10000.0,8.99,7.675,0.0,8.7925
2025-01-09 23:30:00,44,1,20,0,10000.0,8.99,7.77,0.0,8.335
2025-01-09 23:45:00,44,1,20,0,10000.0,8.99,7.865,0.0,7.8775
2025-01-10 00:00:00,44,1,20,0,10000.0,8.99,7.96,0.0,7.42
2025-01-10 00:15:00,44,1,20,0,10000.0,8.99,8.2175,0.0,6.4925
2025-01-10 00:30:00,44,1,20,0,10000.0,8.99,8.475,0.0,5.5649999999999995
2025-01-10 00:45:00,44,1,20,0,10000.0,8.99,8.7325,0.0,4.6375
2025-01-10 01:00:00,44,1,20,0,10000.0,8.99,8.99,0.0,3.71
