timestamp,number,status,available_bike_stands,available_bikes,percentage_cloud_coverage,visibility_distance,percentage_humidity,current_temperature,feels_like_temperature,is_rainy
2025-01-05 20:30:00,44,1,18,2,47.5,10000.0,90.0,10.49,8.719999999999999,0.0
2025-01-05 20:45:00,44,1,18,2,61.25,10000.0,88.5,10.74,9.57,0.0
2025-01-05 21:00:00,44,1,18,2,75.0,10000.0,87.0,10.99,10.42,0.0
2025-01-05 21:15:00,44,1,19,1,81.25,10000.0,87.0,10.99,10.42,0.0
2025-01-05 21:30:00,44,1,19,1,87.5,10000.0,87.0,10.99,10.42,0.0
2025-01-05 21:45:00,44,1,19,1,93.75,10000.0,87.0,10.99,10.42,0.0
2025-01-05 22:00:00,44,1,19,1,100.0,10000.0,87.0,10.99,10.42,0.0
2025-01-05 22:15:00,44,1,19,1,100.0,10000.0,87.0,10.99,10.42,0.0
2025-01-05 22:30:00,44,1,19,1,100.0,10000.0,87.0,10.99,10.42,0.0
2025-01-05 22:45:00,44,1,18,2,100.0,10000.0,87.0,10.99,10.42,0.0
2025-01-05 23:00:00,44,1,16,4,100.0,10000.0,87.0,10.99,10.42,0.0
2025-01-05 23:15:00,44,1,16,4,75.0,10000.0,87.0,10.99,10.42,0.0
2025-01-05 23:30:00,44,1,16,4,50.0,10000.0,87.0,10.99,10.42,0.0
2025-01-05 23:45:00,44,1,16,4,25.0,10000.0,87.0,10.99,10.42,0.0
2025-01-06 00:00:00,44,1,16,4,0.0,10000.0,87.0,10.99,10.42,0.0
2025-01-06 00:15:00,44,1,16,4,0.0,10000.0,87.0,10.99,10.42,0.0
2025-01-06 00:30:00,44,1,16,4,0.0,10000.0,87.0,10.99,10.42,0.0
2025-01-06 00:45:00,44,1,16,4,0.0,10000.0,87.0,10.99,10.42,0.0
2025-01-06 01:00:00,44,1,17,3,0.0,10000.0,87.0,10.99,10.42,0.0
2025-01-06 01:15:00,44,1,17,3,0.0,10000.0,87.0,10.99,10.42,0.0
2025-01-06 01:30:00,44,1,17,3,0.0,10000.0,87.0,10.99,10.42,0.0
2025-01-06 01:45:00,44,1,17,3,0.0,10000.0,87.0,10.99,10.42,0.0
2025-01-06 02:00:00,44,1,17,3,0.0,10000.0,87.0,10.99,10.42,0.0
2025-01-06 02:30:00,44,1,17,3,50.0,10000.0,90.0,9.8,8.16,0.0
2025-01-06 02:45:00,44,1,17,3,75.0,10000.0,91.5,9.205,7.03,0.0
2025-01-06 03:00:00,44,1,17,3,100.0,10000.0,93.0,8.61,5.9,0.0
2025-01-06 03:15:00,44,1,17,3,100.0,10000.0,92.75,8.6075,5.96,0.0
2025-01-06 03:30:00,44,1,17,3,100.0,10000.0,92.5,8.605,6.02,0.0
2025-01-06 03:45:00,44,1,17,3,100.0,10000.0,92.25,8.6025,6.08,0.0
2025-01-06 04:00:00,44,1,17,3,100.0,10000.0,92.0,8.6,6.14,0.0
2025-01-06 04:15:00,44,1,17,3,100.0,10000.0,92.0,8.435,6.3575,0.0
2025-01-06 04:30:00,44,1,17,3,100.0,10000.0,92.0,8.27,6.574999999999999,0.0
2025-01-06 04:45:00,44,1,18,2,100.0,10000.0,92.0,8.105,6.7924999999999995,0.0
2025-01-06 05:00:00,44,1,18,2,100.0,10000.0,92.0,7.94,7.01,0.0
2025-01-06 05:15:00,44,1,18,2,98.5,10000.0,91.5,7.905,6.6125,0.0
2025-01-06 05:30:00,44,1,18,2,97.0,10000.0,91.0,7.87,6.215,0.0
2025-01-06 05:45:00,44,1,18,2,95.5,10000.0,90.5,7.835,5.8175,0.0
2025-01-06 06:00:00,44,1,18,2,94.0,10000.0,90.0,7.8,5.42,0.0
2025-01-06 06:15:00,44,1,18,2,71.25,10000.0,89.0,7.715,5.5125,0.0
2025-01-06 06:30:00,44,1,18,2,48.5,10000.0,88.0,7.63,5.605,0.0
2025-01-06 06:45:00,44,1,19,1,25.75,10000.0,87.0,7.545,5.6975,0.0
2025-01-06 07:00:00,44,1,20,0,3.0,10000.0,86.0,7.46,5.79,0.0
2025-01-06 07:15:00,44,1,20,0,3.25,10000.0,85.0,7.5225,5.835,0.0
2025-01-06 07:30:00,44,1,20,0,3.5,10000.0,84.0,7.585,5.88,0.0
2025-01-06 07:45:00,44,1,17,3,3.75,10000.0,83.0,7.6475,5.925,0.0
2025-01-06 08:15:00,44,1,18,2,3.0,10000.0,86.5,7.78,6.305,0.0
2025-01-06 08:30:00,44,1,19,1,2.0,10000.0,91.0,7.85,6.64,0.0
2025-01-06 08:45:00,44,1,19,1,1.0,10000.0,95.5,7.92,6.975,0.0
2025-01-06 09:00:00,44,1,19,1,0.0,10000.0,100.0,7.99,7.31,0.0
2025-01-06 09:15:00,44,1,19,1,18.75,10000.0,95.5,8.74,8.055,0.0
2025-01-06 09:30:00,44,1,19,1,37.5,10000.0,91.0,9.49,8.799999999999999,0.0
2025-01-06 09:45:00,44,1,19,1,56.25,10000.0,86.5,10.24,9.544999999999998,0.0
2025-01-06 10:00:00,44,1,18,2,75.0,10000.0,82.0,10.99,10.29,0.0
2025-01-06 10:15:00,44,1,16,4,81.25,10000.0,82.0,11.24,10.565,0.0
2025-01-06 10:30:00,44,1,16,4,87.5,10000.0,82.0,11.49,10.84,0.0
2025-01-06 10:45:00,44,1,15,5,93.75,10000.0,82.0,11.74,11.115,0.0
2025-01-06 11:00:00,44,1,16,4,100.0,10000.0,82.0,11.99,11.39,0.0
2025-01-06 11:15:00,44,1,19,1,100.0,10000.0,80.5,11.99,11.35,0.0
2025-01-06 11:30:00,44,1,19,1,100.0,10000.0,79.0,11.99,11.31,0.0
2025-01-06 11:45:00,44,1,20,0,100.0,10000.0,77.5,11.99,11.27,0.0
2025-01-06 12:00:00,44,1,20,0,100.0,10000.0,76.0,11.99,11.23,0.0
2025-01-06 12:15:00,44,1,19,1,93.75,10000.0,74.75,11.99,11.1975,0.25
2025-01-06 12:45:00,44,1,20,0,81.25,10000.0,72.25,11.99,11.1325,0.75
2025-01-06 13:00:00,44,1,18,2,75.0,10000.0,71.0,11.99,11.1,1.0
2025-01-06 13:15:00,44,1,17,3,75.0,10000.0,75.0,11.49,10.1175,1.0
2025-01-06 13:30:00,44,1,16,4,75.0,10000.0,79.0,10.99,9.135,1.0
2025-01-06 13:45:00,44,1,17,3,75.0,10000.0,83.0,10.49,8.1525,1.0
2025-01-06 14:00:00,44,1,17,3,75.0,10000.0,87.0,9.99,7.17,1.0
2025-01-06 14:15:00,44,1,17,3,81.25,10000.0,88.5,9.74,6.945,1.0
2025-01-06 14:30:00,44,1,17,3,87.5,10000.0,90.0,9.49,6.72,1.0
2025-01-06 14:45:00,44,1,18,2,93.75,10000.0,91.5,9.24,6.494999999999999,1.0
2025-01-06 15:00:00,44,1,18,2,100.0,10000.0,93.0,8.99,6.27,1.0
2025-01-06 12:30:00,44,1,19,1,87.5,10000.0,73.5,11.99,11.165,0.5
2025-01-06 15:15:00,44,1,18,2,100.0,10000.0,91.5,8.99,6.1775,1.0
2025-01-06 15:30:00,44,1,19,1,100.0,10000.0,90.0,8.99,6.085,1.0
2025-01-06 15:45:00,44,1,19,1,100.0,10000.0,88.5,8.99,5.9925,1.0
2025-01-06 16:00:00,44,1,17,3,100.0,10000.0,87.0,8.99,5.9,1.0
2025-01-06 16:15:00,44,1,17,3,93.75,10000.0,87.0,8.74,5.86,1.0
2025-01-06 16:30:00,44,1,18,2,87.5,10000.0,87.0,8.49,5.82,1.0
2025-01-06 16:45:00,44,1,18,2,81.25,10000.0,87.0,8.24,5.78,1.0
2025-01-06 17:00:00,44,1,18,2,75.0,10000.0,87.0,7.99,5.74,1.0
2025-01-06 17:15:00,44,1,19,1,81.25,10000.0,87.0,7.99,5.6725,0.75
2025-01-06 17:30:00,44,1,19,1,87.5,10000.0,87.0,7.99,5.605,0.5
2025-01-06 17:45:00,44,1,20,0,93.75,10000.0,87.0,7.99,5.5375,0.25
2025-01-06 18:00:00,44,1,20,0,100.0,10000.0,87.0,7.99,5.47,0.0
2025-01-06 18:15:00,44,1,19,1,75.0,10000.0,85.5,7.99,5.3075,0.0
2025-01-06 18:30:00,44,1,18,2,50.0,10000.0,84.0,7.99,5.145,0.0
2025-01-06 18:45:00,44,1,17,3,25.0,10000.0,82.5,7.99,4.9825,0.0
2025-01-06 19:00:00,44,1,18,2,0.0,10000.0,81.0,7.99,4.82,0.0
2025-01-06 19:15:00,44,1,17,3,0.0,10000.0,81.0,7.99,4.925000000000001,0.0
2025-01-06 19:30:00,44,1,17,3,0.0,10000.0,81.0,7.99,5.03,0.0
2025-01-06 19:45:00,44,1,17,3,0.0,10000.0,81.0,7.99,5.135,0.0
2025-01-06 20:00:00,44,1,17,3,0.0,10000.0,81.0,7.99,5.24,0.0
2025-01-06 20:15:00,44,1,17,3,0.0,10000.0,82.5,7.74,4.7225,0.0
2025-01-06 20:30:00,44,1,17,3,0.0,10000.0,84.0,7.49,4.205,0.0
2025-01-06 20:45:00,44,1,16,4,0.0,10000.0,85.5,7.24,3.6875,0.0
2025-01-06 21:00:00,44,1,16,4,0.0,10000.0,87.0,6.99,3.17,0.0
2025-01-06 21:15:00,44,1,16,4,18.75,10000.0,87.0,6.99,3.3175,0.0
2025-01-06 21:30:00,44,1,16,4,37.5,10000.0,87.0,6.99,3.465,0.0
2025-01-06 21:45:00,44,1,16,4,56.25,10000.0,87.0,6.99,3.6125,0.0
2025-01-06 22:00:00,44,1,15,5,75.0,10000.0,87.0,6.99,3.76,0.0
2025-01-06 22:15:00,44,1,15,4,61.25,10000.0,85.5,6.99,3.95,0.0
2025-01-06 22:30:00,44,1,16,4,47.5,10000.0,84.0,6.99,4.14,0.0
2025-01-06 22:45:00,44,1,16,4,33.75,10000.0,82.5,6.99,4.33,0.0
2025-01-06 23:00:00,44,1,16,4,20.0,10000.0,81.0,6.99,4.52,0.0
2025-01-06 23:15:00,44,1,16,4,15.0,10000.0,82.5,6.74,4.0775,0.0
2025-01-06 23:30:00,44,1,17,3,10.0,10000.0,84.0,6.49,3.635,0.0
2025-01-06 23:45:00,44,1,18,2,5.0,10000.0,85.5,6.24,3.1925,0.0
2025-01-07 00:00:00,44,1,18,2,0.0,10000.0,87.0,5.99,2.75,0.0
2025-01-07 00:15:00,44,1,18,2,0.0,10000.0,87.0,5.74,2.585,0.0
2025-01-07 00:30:00,44,1,19,1,0.0,10000.0,87.0,5.49,2.42,0.0
2025-01-07 00:45:00,44,1,19,1,0.0,10000.0,87.0,5.24,2.255,0.0
2025-01-07 01:00:00,44,1,19,1,0.0,10000.0,87.0,4.99,2.09,0.0
2025-01-07 01:15:00,44,1,19,1,0.0,10000.0,87.0,4.99,2.09,0.0
2025-01-07 01:30:00,44,1,20,0,0.0,10000.0,87.0,4.99,2.09,0.0
2025-01-07 01:45:00,44,1,20,0,0.0,10000.0,87.0,4.99,2.09,0.0
2025-01-07 02:00:00,44,1,19,1,0.0,10000.0,87.0,4.99,2.09,0.0
2025-01-07 02:15:00,44,1,19,1,10.0,10000.0,87.0,5.24,2.32,0.0
2025-01-07 02:30:00,44,1,19,1,20.0,10000.0,87.0,5.49,2.55,0.0
2025-01-07 02:45:00,44,1,19,1,30.0,10000.0,87.0,5.74,2.78,0.0
2025-01-07 03:00:00,44,1,19,1,40.0,10000.0,87.0,5.99,3.01,0.0
2025-01-07 03:15:00,44,1,19,1,35.0,10000.0,87.0,5.99,3.085,0.0
2025-01-07 03:30:00,44,1,19,1,30.0,10000.0,87.0,5.99,3.16,0.0
2025-01-07 03:45:00,44,1,19,1,25.0,10000.0,87.0,5.99,3.235,0.0
2025-01-07 04:00:00,44,1,19,1,20.0,10000.0,87.0,5.99,3.31,0.0
2025-01-07 04:15:00,44,1,19,1,15.0,10000.0,85.5,6.24,3.4225,0.0
2025-01-07 04:30:00,44,1,19,1,10.0,10000.0,84.0,6.49,3.535,0.0
2025-01-07 04:45:00,44,1,19,1,5.0,10000.0,82.5,6.74,3.6475,0.0
2025-01-07 05:00:00,44,1,19,1,0.0,10000.0,81.0,6.99,3.76,0.0
2025-01-07 05:15:00,44,1,20,0,0.0,10000.0,81.0,6.99,3.7075,0.0
2025-01-07 05:30:00,44,1,20,0,0.0,10000.0,81.0,6.99,3.655,0.0
2025-01-07 05:45:00,44,1,20,0,0.0,10000.0,81.0,6.99,3.6025,0.0
2025-01-07 06:00:00,44,1,20,0,0.0,10000.0,81.0,6.99,3.55,0.0
2025-01-07 06:15:00,44,1,20,0,25.0,10000.0,79.75,7.24,3.917499999999999,0.0
2025-01-07 06:30:00,44,1,20,0,50.0,10000.0,78.5,7.49,4.285,0.0
2025-01-07 06:45:00,44,1,15,5,75.0,10000.0,77.25,7.74,4.6525,0.0
2025-01-07 07:00:00,44,1,17,3,100.0,10000.0,76.0,7.99,5.02,0.0
2025-01-07 07:15:00,44,1,17,3,93.75,10000.0,77.25,7.74,4.762499999999999,0.0
2025-01-07 07:30:00,44,1,17,3,87.5,10000.0,78.5,7.49,4.505,0.0
2025-01-07 07:45:00,44,1,18,1,81.25,10000.0,79.75,7.24,4.2475000000000005,0.0
2025-01-07 08:00:00,44,1,19,1,75.0,10000.0,81.0,6.99,3.99,0.0
2025-01-07 08:15:00,44,1,19,1,75.0,10000.0,81.0,7.24,4.4275,0.0
2025-01-07 08:30:00,44,1,20,0,75.0,10000.0,81.0,7.49,4.865,0.0
2025-01-07 08:45:00,44,1,18,2,75.0,10000.0,81.0,7.74,5.3025,0.0
2025-01-07 09:00:00,44,1,19,1,75.0,10000.0,81.0,7.99,5.74,0.0
2025-01-07 09:15:00,44,1,19,1,75.0,10000.0,78.5,8.49,6.140000000000001,0.0
2025-01-07 09:30:00,44,1,18,2,75.0,10000.0,76.0,8.99,6.54,0.0
2025-01-07 09:45:00,44,1,18,2,75.0,10000.0,73.5,9.49,6.9399999999999995,0.0
2025-01-07 10:00:00,44,1,18,2,75.0,10000.0,71.0,9.99,7.34,0.0
2025-01-07 10:15:00,44,1,19,1,75.0,10000.0,69.75,10.24,7.9725,0.0
2025-01-07 10:30:00,44,1,19,1,75.0,10000.0,68.5,10.49,8.605,0.0
2025-01-07 10:45:00,44,1,19,1,75.0,10000.0,67.25,10.74,9.2375,0.0
2025-01-07 11:00:00,44,1,19,1,75.0,10000.0,66.0,10.99,9.87,0.0
2025-01-07 11:15:00,44,1,17,3,56.25,10000.0,65.0,11.24,10.1175,0.0
2025-01-07 11:30:00,44,1,15,5,37.5,10000.0,64.0,11.49,10.364999999999998,0.0
2025-01-07 11:45:00,44,1,16,4,18.75,10000.0,63.0,11.74,10.6125,0.0
2025-01-07 12:00:00,44,1,16,4,0.0,10000.0,62.0,11.99,10.86,0.0
2025-01-07 12:15:00,44,1,16,4,0.0,10000.0,59.0,12.24,11.0575,0.0
2025-01-07 12:30:00,44,1,18,2,0.0,10000.0,56.0,12.49,11.255,0.0
2025-01-07 13:00:00,44,1,20,0,0.0,10000.0,50.0,12.99,11.65,0.0
2025-01-07 13:15:00,44,1,19,1,0.0,10000.0,50.25,13.24,11.9325,0.0
2025-01-07 13:30:00,44,1,18,2,0.0,10000.0,50.5,13.49,12.215,0.0
2025-01-07 13:45:00,44,1,19,1,0.0,10000.0,50.75,13.74,12.4975,0.0
2025-01-07 14:00:00,44,1,19,1,0.0,10000.0,51.0,13.99,12.78,0.0
2025-01-07 14:15:00,44,1,18,2,0.0,10000.0,50.0,13.99,12.7525,0.0
2025-01-07 14:30:00,44,1,18,2,0.0,10000.0,49.0,13.99,12.725,0.0
2025-01-07 14:45:00,44,1,19,1,0.0,10000.0,48.0,13.99,12.6975,0.0
2025-01-07 15:00:00,44,1,20,0,0.0,10000.0,47.0,13.99,12.67,0.0
2025-01-07 15:15:00,44,1,20,0,0.0,10000.0,47.75,13.74,12.415,0.0
2025-01-07 15:30:00,44,1,19,1,0.0,10000.0,48.5,13.49,12.16,0.0
2025-01-07 15:45:00,44,1,18,2,0.0,10000.0,49.25,13.24,11.905,0.0
2025-01-07 16:00:00,44,1,18,2,0.0,10000.0,50.0,12.99,11.65,0.0
2025-01-07 16:15:00,44,1,16,4,0.0,10000.0,52.0,12.74,11.4275,0.25
2025-01-07 16:30:00,44,1,15,5,0.0,10000.0,54.0,12.49,11.205,0.5
2025-01-07 16:45:00,44,1,15,5,0.0,10000.0,56.0,12.24,10.9825,0.75
2025-01-07 17:00:00,44,1,13,6,0.0,10000.0,58.0,11.99,10.76,1.0
2025-01-07 17:15:00,44,1,12,7,18.75,10000.0,59.0,11.74,10.51,0.75
2025-01-07 17:30:00,44,1,14,6,37.5,10000.0,60.0,11.49,10.26,0.5
2025-01-07 17:45:00,44,1,16,4,56.25,10000.0,61.0,11.24,10.01,0.25
2025-01-07 18:00:00,44,1,16,4,75.0,10000.0,62.0,10.99,9.76,0.0
2025-01-07 18:15:00,44,1,18,2,56.25,10000.0,62.0,10.99,9.76,0.25
2025-01-07 18:30:00,44,1,19,1,37.5,10000.0,62.0,10.99,9.76,0.5
2025-01-07 18:45:00,44,1,17,3,18.75,10000.0,62.0,10.99,9.76,0.75
2025-01-07 19:00:00,44,1,17,3,0.0,10000.0,62.0,10.99,9.76,1.0
2025-01-07 19:15:00,44,1,20,0,25.0,10000.0,65.5,10.74,9.72,1.0
2025-01-07 19:30:00,44,1,19,1,50.0,10000.0,69.0,10.49,9.68,1.0
2025-01-07 19:45:00,44,1,18,2,75.0,10000.0,72.5,10.24,9.64,1.0
2025-01-07 20:00:00,44,1,17,3,100.0,10000.0,76.0,9.99,9.6,1.0
2025-01-07 20:15:00,44,1,16,4,100.0,10000.0,76.0,9.99,9.185,1.0
2025-01-07 20:30:00,44,1,16,4,100.0,10000.0,76.0,9.99,8.77,1.0
2025-01-07 20:45:00,44,1,16,4,100.0,10000.0,76.0,9.99,8.355,1.0
2025-01-07 21:00:00,44,1,17,3,100.0,10000.0,76.0,9.99,7.94,1.0
2025-01-07 21:15:00,44,1,17,3,75.0,10000.0,78.75,9.74,7.765000000000001,0.75
2025-01-07 21:30:00,44,1,17,3,50.0,10000.0,81.5,9.49,7.59,0.5
2025-01-07 21:45:00,44,1,17,3,25.0,10000.0,84.25,9.24,7.415,0.25
2025-01-07 22:00:00,44,1,18,2,0.0,10000.0,87.0,8.99,7.24,0.0
2025-01-07 22:15:00,44,1,19,1,0.0,10000.0,87.0,8.99,7.42,0.0
2025-01-07 22:30:00,44,1,19,1,0.0,10000.0,87.0,8.99,7.6,0.0
2025-01-07 22:45:00,44,1,19,1,0.0,10000.0,87.0,8.99,7.78,0.0
2025-01-07 23:00:00,44,1,19,1,0.0,10000.0,87.0,8.99,7.96,0.0
2025-01-07 23:15:00,44,1,19,1,0.0,10000.0,88.5,8.74,7.5675,0.0
2025-01-07 23:30:00,44,1,20,0,0.0,10000.0,90.0,8.49,7.175,0.0
2025-01-07 23:45:00,44,1,20,0,0.0,10000.0,91.5,8.24,6.7825,0.0
2025-01-08 00:00:00,44,1,20,0,0.0,10000.0,93.0,7.99,6.39,0.0
2025-01-08 00:15:00,44,1,20,0,0.0,10000.0,93.0,7.99,6.39,0.0
2025-01-08 00:30:00,44,1,20,0,0.0,10000.0,93.0,7.99,6.39,0.0
2025-01-08 00:45:00,44,1,20,0,0.0,10000.0,93.0,7.99,6.39,0.0
2025-01-08 01:00:00,44,1,20,0,0.0,10000.0,93.0,7.99,6.39,0.0
2025-01-08 01:30:00,44,1,20,0,0.0,10000.0,93.0,7.99,6.85,0.0
2025-01-08 01:45:00,44,1,20,0,0.0,10000.0,93.0,7.99,7.08,0.0
2025-01-08 02:00:00,44,1,20,0,0.0,10000.0,93.0,7.99,7.31,0.0
2025-01-08 02:15:00,44,1,20,0,0.0,10000.0,93.0,7.74,6.7825,0.0
2025-01-08 02:30:00,44,1,20,0,0.0,10000.0,93.0,7.49,6.255,0.0
2025-01-08 02:45:00,44,1,20,0,0.0,10000.0,93.0,7.24,5.7275,0.0
2025-01-08 03:00:00,44,1,20,0,0.0,10000.0,93.0,6.99,5.2,0.0
2025-01-08 03:15:00,44,1,20,0,0.0,10000.0,93.0,6.99,5.2,0.0
2025-01-08 03:30:00,44,1,20,0,0.0,10000.0,93.0,6.99,5.2,0.0
2025-01-08 03:45:00,44,1,20,0,0.0,10000.0,93.0,6.99,5.2,0.0
2025-01-08 04:00:00,44,1,20,0,0.0,10000.0,93.0,6.99,5.2,0.0
2025-01-08 04:15:00,44,1,20,0,0.0,10000.0,91.5,6.99,5.2,0.0
2025-01-08 04:30:00,44,1,20,0,0.0,10000.0,90.0,6.99,5.2,0.0
2025-01-08 04:45:00,44,1,20,0,0.0,10000.0,88.5,6.99,5.2,0.0
2025-01-08 05:00:00,44,1,18,2,0.0,10000.0,87.0,6.99,5.2,0.0
2025-01-08 05:15:00,44,1,18,2,10.0,10000.0,87.0,6.99,5.2,0.0
2025-01-08 05:30:00,44,1,18,2,20.0,10000.0,87.0,6.99,5.2,0.0
2025-01-08 05:45:00,44,1,18,2,30.0,10000.0,87.0,6.99,5.2,0.0
2025-01-08 06:00:00,44,1,18,2,40.0,10000.0,87.0,6.99,5.2,0.0
2025-01-08 06:15:00,44,1,18,2,30.0,10000.0,88.5,6.74,5.157500000000001,0.0
2025-01-08 06:30:00,44,1,18,2,20.0,10000.0,90.0,6.49,5.115,0.0
2025-01-08 06:45:00,44,1,19,1,10.0,10000.0,91.5,6.24,5.0725,0.0
2025-01-08 07:00:00,44,1,20,0,0.0,10000.0,93.0,5.99,5.03,0.0
2025-01-08 07:30:00,44,1,19,1,0.0,10000.0,93.0,5.99,4.525,0.0
2025-01-08 07:45:00,44,1,19,1,0.0,10000.0,93.0,5.99,4.2725,0.0
2025-01-08 08:00:00,44,1,19,1,0.0,10000.0,93.0,5.99,4.02,0.0
2025-01-08 08:15:00,44,1,19,1,0.0,10000.0,91.5,6.74,4.635,0.0
2025-01-08 08:30:00,44,1,20,0,0.0,10000.0,90.0,7.49,5.25,0.0
2025-01-08 08:45:00,44,1,19,1,0.0,10000.0,88.5,8.24,5.865,0.0
2025-01-08 09:00:00,44,1,16,4,0.0,10000.0,87.0,8.99,6.48,0.0
2025-01-08 09:15:00,44,1,19,1,5.0,10000.0,87.0,8.99,7.1075,0.0
2025-01-08 09:30:00,44,1,18,2,10.0,10000.0,87.0,8.99,7.735,0.0
2025-01-08 09:45:00,44,1,19,1,15.0,10000.0,87.0,8.99,8.3625,0.0
2025-01-08 10:00:00,44,1,20,0,20.0,10000.0,87.0,8.99,8.99,0.0
2025-01-08 10:15:00,44,1,20,0,15.0,10000.0,85.75,9.49,9.315,0.0
2025-01-08 10:30:00,44,1,19,1,10.0,10000.0,84.5,9.99,9.64,0.0
2025-01-08 10:45:00,44,1,19,1,5.0,10000.0,83.25,10.49,9.965,0.0
2025-01-08 11:00:00,44,1,19,1,0.0,10000.0,82.0,10.99,10.29,0.0
2025-01-08 11:15:00,44,1,20,0,0.0,10000.0,80.5,11.49,10.8,0.0
2025-01-08 11:30:00,44,1,19,1,0.0,10000.0,79.0,11.99,11.31,0.0
2025-01-08 11:45:00,44,1,19,1,0.0,10000.0,77.5,12.49,11.82,0.0
2025-01-08 12:00:00,44,1,18,2,0.0,10000.0,76.0,12.99,12.33,0.0
2025-01-08 12:15:00,44,1,17,3,0.0,10000.0,76.0,12.99,12.33,0.0
2025-01-08 12:30:00,44,1,17,3,0.0,10000.0,76.0,12.99,12.33,0.0
2025-01-08 12:45:00,44,1,15,4,0.0,10000.0,76.0,12.99,12.33,0.0
2025-01-08 13:00:00,44,1,14,6,0.0,10000.0,76.0,12.99,12.33,0.0
2025-01-08 13:15:00,44,1,14,6,0.0,10000.0,73.75,13.24,12.545,0.0
2025-01-08 13:30:00,44,1,15,5,0.0,10000.0,71.5,13.49,12.76,0.0
2025-01-08 13:45:00,44,1,15,5,0.0,10000.0,69.25,13.74,12.975,0.0
2025-01-08 14:00:00,44,1,16,4,0.0,10000.0,67.0,13.99,13.19,0.0
2025-01-08 14:15:00,44,1,15,5,18.75,10000.0,67.0,13.99,13.19,0.25
2025-01-08 14:30:00,44,1,16,4,37.5,10000.0,67.0,13.99,13.19,0.5
2025-01-08 14:45:00,44,1,17,3,56.25,10000.0,67.0,13.99,13.19,0.75
2025-01-08 15:00:00,44,1,18,2,75.0,10000.0,67.0,13.99,13.19,1.0
2025-01-08 15:15:00,44,1,17,3,56.25,10000.0,68.0,13.74,12.9425,1.0
2025-01-08 15:30:00,44,1,17,3,37.5,10000.0,69.0,13.49,12.695,1.0
2025-01-08 15:45:00,44,1,17,3,18.75,10000.0,70.0,13.24,12.4475,1.0
2025-01-08 16:00:00,44,1,16,4,0.0,10000.0,71.0,12.99,12.2,1.0
2025-01-08 16:15:00,44,1,16,3,0.0,10000.0,73.75,12.74,11.9975,1.0
2025-01-08 16:30:00,44,1,18,1,0.0,10000.0,76.5,12.49,11.795,1.0
2025-01-08 16:45:00,44,1,19,0,0.0,10000.0,79.25,12.24,11.5925,1.0
2025-01-08 17:00:00,44,1,19,0,0.0,10000.0,82.0,11.99,11.39,1.0
2025-01-08 17:15:00,44,1,19,1,0.0,10000.0,82.0,11.74,11.115,1.0
2025-01-08 17:30:00,44,1,20,0,0.0,10000.0,82.0,11.49,10.84,1.0
2025-01-08 17:45:00,44,1,17,3,0.0,10000.0,82.0,11.24,10.565,1.0
2025-01-08 18:00:00,44,1,17,3,0.0,10000.0,82.0,10.99,10.29,1.0
2025-01-08 18:15:00,44,1,19,1,0.0,10000.0,82.0,10.99,10.29,0.75
2025-01-08 18:30:00,44,1,19,1,0.0,10000.0,82.0,10.99,10.29,0.5
2025-01-08 18:45:00,44,1,19,1,0.0,10000.0,82.0,10.99,10.29,0.25
2025-01-08 19:00:00,44,1,19,1,0.0,10000.0,82.0,10.99,10.29,0.0
2025-01-08 19:15:00,44,1,20,0,0.0,10000.0,83.25,10.74,9.7625,0.0
2025-01-08 19:30:00,44,1,20,0,0.0,10000.0,84.5,10.49,9.235,0.0
2025-01-08 19:45:00,44,1,20,0,0.0,10000.0,85.75,10.24,8.7075,0.0
2025-01-08 20:00:00,44,1,18,2,0.0,10000.0,87.0,9.99,8.18,0.0
2025-01-08 20:15:00,44,1,17,3,0.0,10000.0,88.5,9.74,8.03,0.0
2025-01-08 20:30:00,44,1,17,3,0.0,10000.0,90.0,9.49,7.88,0.0
2025-01-08 20:45:00,44,1,20,0,0.0,10000.0,91.5,9.24,7.73,0.0
2025-01-08 21:00:00,44,1,20,0,0.0,10000.0,93.0,8.99,7.58,0.0
2025-01-08 21:15:00,44,1,20,0,0.0,10000.0,93.0,8.74,7.2825,0.0
2025-01-08 21:30:00,44,1,20,0,0.0,10000.0,93.0,8.49,6.984999999999999,0.0
2025-01-08 21:45:00,44,1,20,0,0.0,10000.0,93.0,8.24,6.6875,0.0
2025-01-08 22:00:00,44,1,20,0,0.0,10000.0,93.0,7.99,6.39,0.0
2025-01-08 22:15:00,44,1,20,0,0.0,10000.0,91.5,7.99,6.3025,0.0
2025-01-08 22:30:00,44,1,20,0,0.0,10000.0,90.0,7.99,6.215,0.0
2025-01-08 22:45:00,44,1,20,0,0.0,10000.0,88.5,7.99,6.1274999999999995,0.0
2025-01-08 23:00:00,44,1,20,0,0.0,10000.0,87.0,7.99,6.04,0.0
2025-01-08 23:15:00,44,1,20,0,0.0,10000.0,88.5,8.24,6.205,0.0
2025-01-08 23:30:00,44,1,20,0,0.0,10000.0,90.0,8.49,6.37,0.0
2025-01-08 23:45:00,44,1,20,0,0.0,10000.0,91.5,8.74,6.535,0.0
2025-01-09 00:00:00,44,1,20,0,0.0,10000.0,93.0,8.99,6.7,0.0
2025-01-09 00:15:00,44,1,20,0,0.0,10000.0,93.0,8.74,6.535,0.25
